Date,TVL
2022-10-27 09:00:00,11933821.0
2022-10-28 09:00:00,12746665.0
2022-10-29 09:00:00,12457927.0
2022-10-30 09:00:00,12135504.0
2022-10-31 09:00:00,12152123.0
2022-11-01 09:00:00,11923203.0
2022-11-02 09:00:00,11716289.0
2022-11-03 09:00:00,11243456.0
2022-11-04 09:00:00,11343219.0
2022-11-05 09:00:00,12040146.0
2022-11-06 09:00:00,11828973.0
2022-11-07 09:00:00,11146265.0
2022-11-08 09:00:00,11218599.0
2022-11-09 09:00:00,8508604.0
2022-11-10 09:00:00,8248085.0
2022-11-11 09:00:00,8685251.0
2022-11-12 09:00:00,8198929.0
2022-11-13 09:00:00,8123431.0
2022-11-14 09:00:00,7759171.0
2022-11-15 09:00:00,7970455.0
2022-11-16 09:00:00,8105798.0
2022-11-17 09:00:00,7888824.0
2022-11-18 09:00:00,7955832.0
2022-11-19 09:00:00,8231554.0
2022-11-20 09:00:00,8061528.0
2022-11-21 09:00:00,7567636.0
2022-11-22 09:00:00,7168182.0
2022-11-23 09:00:00,7605330.0
2022-11-24 09:00:00,7691962.0
2022-11-25 09:00:00,7502233.0
2022-11-26 09:00:00,7423234.0
2022-11-27 09:00:00,7668020.0
2022-11-28 09:00:00,7602039.0
2022-11-29 09:00:00,7475822.0
2022-11-30 09:00:00,7688338.0
2022-12-01 09:00:00,7793811.0
2022-12-02 09:00:00,7966022.0
2022-12-03 09:00:00,8186426.0
2022-12-04 09:00:00,7962381.0
2022-12-05 09:00:00,8041215.0
2022-12-06 09:00:00,7992319.0
2022-12-07 09:00:00,7753945.0
2022-12-08 09:00:00,7626352.0
2022-12-09 09:00:00,7975131.0
2022-12-10 09:00:00,8123202.0
2022-12-11 09:00:00,8123377.0
2022-12-12 09:00:00,8112421.0
2022-12-13 09:00:00,8749259.0
2022-12-14 09:00:00,8440753.0
2022-12-15 09:00:00,8174921.0
2022-12-16 09:00:00,8178549.0
2022-12-17 09:00:00,7190032.0
2022-12-18 09:00:00,7254243.0
2022-12-19 09:00:00,7191538.0
2022-12-20 09:00:00,6917354.0
2022-12-21 09:00:00,6976591.0
2022-12-22 09:00:00,6905284.0
2022-12-23 09:00:00,7090857.0
2022-12-24 09:00:00,7202667.0
2022-12-25 09:00:00,7192121.0
2022-12-26 09:00:00,7503266.0
2022-12-27 09:00:00,7616734.0
2022-12-28 09:00:00,7799505.0
2022-12-29 09:00:00,7432668.0
2022-12-30 09:00:00,7428677.0
2022-12-31 09:00:00,7566771.0
2023-01-01 09:00:00,7511759.0
2023-01-02 09:00:00,7587984.0
2023-01-03 09:00:00,7807307.0
2023-01-04 09:00:00,7724231.0
2023-01-05 09:00:00,7870032.0
2023-01-06 09:00:00,7780460.0
2023-01-07 09:00:00,7796196.0
2023-01-08 09:00:00,7746686.0
2023-01-09 09:00:00,7869754.0
2023-01-10 09:00:00,8158806.0
2023-01-11 09:00:00,8267915.0
2023-01-12 09:00:00,8422882.0
2023-01-13 09:00:00,8480050.0
2023-01-14 09:00:00,8997909.0
2023-01-15 09:00:00,9072383.0
2023-01-16 09:00:00,9558667.0
2023-01-17 09:00:00,9316238.0
2023-01-18 09:00:00,9110223.0
2023-01-19 09:00:00,8537855.0
2023-01-20 09:00:00,8737982.0
2023-01-21 09:00:00,9101050.0
2023-01-22 09:00:00,9015377.0
2023-01-23 09:00:00,9032566.0
2023-01-24 09:00:00,9041378.0
2023-01-25 09:00:00,8639830.0
2023-01-26 09:00:00,8562923.0
2023-01-27 09:00:00,4136967.0
2023-01-28 09:00:00,8266152.0
2023-01-29 09:00:00,8615357.0
2023-01-30 09:00:00,8530092.0
2023-01-31 09:00:00,7956908.0
2023-02-01 09:00:00,8648750.0
2023-02-02 09:00:00,8874836.0
2023-02-03 09:00:00,8920730.0
2023-02-04 09:00:00,11361448.0
2023-02-05 09:00:00,10656375.0
2023-02-06 09:00:00,10118591.0
2023-02-07 09:00:00,9922376.0
2023-02-08 09:00:00,10134712.0
2023-02-09 09:00:00,9568570.0
2023-02-10 09:00:00,8419127.0
2023-02-11 09:00:00,9201972.0
2023-02-12 09:00:00,9143403.0
2023-02-13 09:00:00,8839274.0
2023-02-14 09:00:00,9637586.0
2023-02-15 09:00:00,9347754.0
2023-02-16 09:00:00,9771811.0
2023-02-17 09:00:00,9313374.0
2023-02-18 09:00:00,9433416.0
2023-02-19 09:00:00,9692509.0
2023-02-20 09:00:00,9386513.0
2023-02-21 09:00:00,9351770.0
2023-02-22 09:00:00,8960059.0
2023-02-23 09:00:00,8675005.0
2023-02-24 09:00:00,8859631.0
2023-02-25 09:00:00,9231002.0
2023-02-26 09:00:00,8962343.0
2023-02-27 09:00:00,8896137.0
2023-02-28 09:00:00,8739021.0
2023-03-01 09:00:00,8617006.0
2023-03-02 09:00:00,8484770.0
2023-03-03 09:00:00,8740900.0
2023-03-04 09:00:00,8402347.0
2023-03-05 09:00:00,8151136.0
2023-03-06 09:00:00,8163681.0
2023-03-07 09:00:00,8200722.0
2023-03-08 09:00:00,8074656.0
2023-03-09 09:00:00,7731341.0
2023-03-10 09:00:00,7766530.0
2023-03-11 09:00:00,7657680.0
2023-03-12 09:00:00,7598247.0
2023-03-13 09:00:00,8301130.0
2023-03-14 09:00:00,8558887.0
2023-03-15 09:00:00,8687481.0
2023-03-16 09:00:00,8565116.0
2023-03-17 09:00:00,8646813.0
2023-03-18 09:00:00,8912065.0
2023-03-19 09:00:00,8928571.0
2023-03-20 09:00:00,8888724.0
2023-03-21 09:00:00,8621166.0
2023-03-22 09:00:00,8648691.0
2023-03-23 09:00:00,8248201.0
2023-03-24 09:00:00,8272200.0
2023-03-25 09:00:00,8112431.0
2023-03-26 09:00:00,8697110.0
2023-03-27 09:00:00,8453600.0
2023-03-28 09:00:00,8322246.0
2023-03-29 09:00:00,7793663.0
2023-03-30 09:00:00,5845019.0
2023-03-31 09:00:00,5768568.0
2023-04-01 09:00:00,5714396.0
2023-04-02 09:00:00,5733866.0
2023-04-03 09:00:00,5634274.0
2023-04-04 09:00:00,5476966.0
2023-04-05 09:00:00,5679203.0
2023-04-06 09:00:00,5646071.0
2023-04-07 09:00:00,5880725.0
2023-04-08 09:00:00,5687845.0
2023-04-09 09:00:00,5780166.0
2023-04-10 09:00:00,5754815.0
2023-04-11 09:00:00,5750461.0
2023-04-12 09:00:00,5826229.0
2023-04-13 09:00:00,6038347.0
2023-04-14 09:00:00,6012402.0
2023-04-15 09:00:00,6124397.0
2023-04-16 09:00:00,6009614.0
2023-04-17 09:00:00,5922536.0
2023-04-18 09:00:00,5848858.0
2023-04-19 09:00:00,6016805.0
2023-04-20 09:00:00,5625724.0
2023-04-21 09:00:00,5592250.0
2023-04-22 09:00:00,5156335.0
2023-04-23 09:00:00,5295217.0
2023-04-24 09:00:00,5225005.0
2023-04-25 09:00:00,5225299.0
2023-04-26 09:00:00,5181114.0
2023-04-27 09:00:00,5333815.0
2023-04-28 09:00:00,5229526.0
2023-04-29 09:00:00,5594655.0
2023-04-30 09:00:00,5549836.0
2023-05-01 09:00:00,5000717.0
2023-05-02 09:00:00,4899777.0
2023-05-03 09:00:00,4858285.0
2023-05-04 09:00:00,4826975.0
2023-05-05 09:00:00,4789317.0
2023-05-06 09:00:00,4735610.0
2023-05-07 09:00:00,4524089.0
2023-05-08 09:00:00,4444751.0
2023-05-09 09:00:00,4019156.0
2023-05-10 09:00:00,4162122.0
2023-05-11 09:00:00,4145602.0
2023-05-12 09:00:00,3903677.0
2023-05-13 09:00:00,3944625.0
2023-05-14 09:00:00,3976685.0
2023-05-15 09:00:00,3906751.0
2023-05-16 09:00:00,3990825.0
2023-05-17 09:00:00,3955757.0
2023-05-18 09:00:00,3947627.0
2023-05-19 09:00:00,3897856.0
2023-05-20 09:00:00,3843363.0
2023-05-21 09:00:00,3897752.0
2023-05-22 09:00:00,3684614.0
2023-05-23 09:00:00,3706539.0
2023-05-24 09:00:00,3706943.0
2023-05-25 09:00:00,3519746.0
2023-05-26 09:00:00,3484745.0
2023-05-27 09:00:00,3605948.0
2023-05-28 09:00:00,3582984.0
2023-05-29 09:00:00,3626119.0
2023-05-30 09:00:00,3538235.0
2023-05-31 09:00:00,3508095.0
2023-06-01 09:00:00,3366022.0
2023-06-02 09:00:00,3342398.0
2023-06-03 09:00:00,3359491.0
2023-06-04 09:00:00,3652286.0
2023-06-05 09:00:00,3732128.0
2023-06-06 09:00:00,3176919.0
2023-06-07 09:00:00,3300341.0
2023-06-08 09:00:00,3102589.0
2023-06-09 09:00:00,3222346.0
2023-06-10 09:00:00,3140237.0
2023-06-11 09:00:00,2740780.0
2023-06-12 09:00:00,2680804.0
2023-06-13 09:00:00,2771045.0
2023-06-14 09:00:00,2829911.0
2023-06-15 09:00:00,2661923.0
2023-06-16 09:00:00,2587466.0
2023-06-17 09:00:00,2297392.0
2023-06-18 09:00:00,2290687.0
2023-06-19 09:00:00,2192996.0
2023-06-20 09:00:00,2244884.0
2023-06-21 09:00:00,2305261.0
2023-06-22 09:00:00,2366182.0
2023-06-23 09:00:00,2320104.0
2023-06-24 09:00:00,2334993.0
2023-06-25 09:00:00,2351838.0
